,100_MIDDLE_aggressive,100_MIDDLE_teamplayer,100_MIDDLE_leader,100_MIDDLE_resilient,100_TOP_aggressive,100_TOP_teamplayer,100_TOP_leader,100_TOP_resilient,100_JUNGLE_aggressive,100_JUNGLE_teamplayer,100_JUNGLE_leader,100_JUNGLE_resilient,100_ADC_aggressive,100_ADC_teamplayer,100_ADC_leader,100_ADC_resilient,100_SUPPORT_aggressive,100_SUPPORT_teamplayer,100_SUPPORT_leader,100_SUPPORT_resilient,200_MIDDLE_aggressive,200_MIDDLE_teamplayer,200_MIDDLE_leader,200_MIDDLE_resilient,200_TOP_aggressive,200_TOP_teamplayer,200_TOP_leader,200_TOP_resilient,200_JUNGLE_aggressive,200_JUNGLE_teamplayer,200_JUNGLE_leader,200_JUNGLE_resilient,200_ADC_aggressive,200_ADC_teamplayer,200_ADC_leader,200_ADC_resilient,200_SUPPORT_aggressive,200_SUPPORT_teamplayer,200_SUPPORT_leader,200_SUPPORT_resilient,win
0,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,1
2,False,True,True,True,False,False,False,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,1
3,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,0
4,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,1
5,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,True,,,,,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,True,0
6,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,0
7,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
8,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,1
9,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,False,1
10,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,1
11,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1
12,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,True,True,0
13,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,1
14,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,True,1
15,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,0
16,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,1
17,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,0
18,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,1
19,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,1
20,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True,1
21,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
22,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,1
23,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,0
24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
25,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,0
26,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,True,1
27,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,1
28,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,True,True,1
29,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,True,True,True,1
30,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,,,,,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
31,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1
32,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,1
33,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,0
34,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,1
35,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,,,,,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,1
36,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,0
37,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,0
38,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,,,,,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,0
39,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,1
40,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,True,True,True,1
41,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0
42,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1
43,,,,,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,0
44,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,False,True,1
45,False,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False,True,True,True,True,0
46,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1
47,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
48,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,0
49,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0
50,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,0
51,False,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,True,1
52,False,True,True,True,True,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,0
53,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,False,True,True,True,False,False,False,False,False,False,False,False,,,,,,,,,0
54,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,0
55,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,0
56,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,0
57,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,True,True,True,0
58,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,1
59,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,1
60,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,1
61,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,1
62,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,0
63,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,1
64,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,1
65,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,1
66,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,0
67,False,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True,True,True,True,True,False,True,False,True,True,True,False,True,1
68,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,0
69,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,0
70,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,0
71,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,1
72,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,0
73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
74,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,0
75,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,0
76,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,0
77,True,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,False,True,False,True,True,True,0
78,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,1
79,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,True,True,0
80,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,0
81,False,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,0
82,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,1
83,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,0
84,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,True,0
85,False,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,0
86,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,0
87,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1
88,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,0
89,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,0
90,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,0
91,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
92,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,0
93,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,1
94,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,1
95,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,0
96,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,0
97,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,0
98,False,True,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,0
99,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,1
100,False,False,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,True,1
101,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,1
102,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
103,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,0
104,False,True,True,True,False,True,False,False,False,True,True,False,False,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,True,True,True,0
105,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,False,False,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,1
106,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,0
107,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,0
108,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,1
109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
110,False,False,False,True,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,True,0
111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0
112,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,False,True,0
113,False,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,1
114,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,0
115,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,1
116,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,1
117,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,1
118,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,0
119,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,0
120,False,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,1
121,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,1
122,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,1
123,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,False,True,1
124,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1
125,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,,,,,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0
126,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
127,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
128,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,True,False,True,1
129,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0
130,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,0
131,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,1
132,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,1
133,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,True,True,1
134,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,True,0
135,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,False,True,True,True,0
136,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,True,True,0
137,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,0
138,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,1
139,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,False,True,True,True,0
140,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
141,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,False,True,1
142,False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,1
143,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,0
144,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,0
145,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1
146,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1
147,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
148,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,0
149,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,True,False,True,0
150,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,True,True,0
151,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,1
152,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,1
153,False,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,1
154,True,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,True,0
155,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,1
156,False,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,0
157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,1
158,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,0
159,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,1
160,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,0
